20	0
21	1.25589019063447E-5
22	2.51178038126893E-5
23	3.7676705719034E-5
24	5.02356076253787E-5
25	6.27945095317233E-5
26	7.5353411438068E-5
27	8.79123133444127E-5
28	1.00471215250757E-4
29	1.13030117157102E-4
30	1.25589019063447E-4
31	1.38147920969791E-4
32	1.50706822876136E-4
33	1.63265724782481E-4
34	1.75824626688825E-4
35	1.8838352859517E-4
36	2.00942430501515E-4
37	2.13501332407859E-4
38	2.26060234314204E-4
39	2.38619136220549E-4
40	2.51178038126893E-4
41	2.63736940033238E-4
42	2.76295841939583E-4
43	2.88854743845927E-4
44	3.01413645752272E-4
45	3.13972547658617E-4
46	3.26531449564961E-4
47	3.39090351471306E-4
48	3.51649253377651E-4
49	3.64208155283995E-4
50	3.7676705719034E-4
51	3.89325959096685E-4
52	4.01884861003029E-4
53	4.14443762909374E-4
54	4.27002664815719E-4
55	4.39561566722063E-4
56	4.52120468628408E-4
57	4.64679370534753E-4
58	4.77238272441097E-4
59	4.89797174347442E-4
60	5.02356076253787E-4
61	5.14914978160131E-4
62	5.27473880066476E-4
63	5.40032781972821E-4
64	5.52591683879165E-4
65	5.6515058578551E-4
66	5.77709487691855E-4
67	5.90268389598199E-4
68	6.02827291504544E-4
69	6.15386193410889E-4
70	6.27945095317233E-4
71	6.40503997223578E-4
72	6.53062899129923E-4
73	6.65621801036267E-4
74	6.78180702942612E-4
75	6.90739604848957E-4
76	7.03298506755301E-4
77	7.15857408661646E-4
78	7.28416310567991E-4
79	7.40975212474335E-4
80	7.5353411438068E-4
81	7.66093016287025E-4
82	7.78651918193369E-4
83	7.91210820099714E-4
84	8.03769722006059E-4
85	8.16328623912403E-4
86	8.28887525818748E-4
87	8.41446427725093E-4
88	8.54005329631437E-4
89	8.66564231537782E-4
90	8.79123133444127E-4
91	8.91682035350471E-4
92	9.04240937256816E-4
93	9.16799839163161E-4
94	9.29358741069505E-4
95	9.4191764297585E-4
96	9.54476544882195E-4
97	9.67035446788539E-4
98	9.79594348694884E-4
99	9.92153250601229E-4
100	0.00100471215250757
101	0.00101727105441392
102	0.00102982995632026
103	0.00104238885822661
104	0.00105494776013295
105	0.0010675066620393
106	0.00108006556394564
107	0.00109262446585199
108	0.00110518336775833
109	0.00111774226966468
110	0.00113030117157102
111	0.00114286007347736
112	0.00115541897538371
113	0.00116797787729005
114	0.0011805367791964
115	0.00119309568110274
116	0.00120565458300909
117	0.00121821348491543
118	0.00123077238682178
119	0.00124333128872812
120	0.00125589019063447
121	0.00126844909254081
122	0.00128100799444716
123	0.0012935668963535
124	0.00130612579825985
125	0.00131868470016619
126	0.00133124360207253
127	0.00134380250397888
128	0.00135636140588522
129	0.00136892030779157
130	0.00138147920969791
131	0.00139403811160426
132	0.0014065970135106
133	0.00141915591541695
134	0.00143171481732329
135	0.00144427371922964
136	0.00145683262113598
137	0.00146939152304233
138	0.00148195042494867
139	0.00149450932685502
140	0.00150706822876136
141	0.0015196271306677
142	0.00153218603257405
143	0.00154474493448039
144	0.00155730383638674
145	0.00156986273829308
146	0.00158242164019943
147	0.00159498054210577
148	0.00160753944401212
149	0.00162009834591846
150	0.00163265724782481
151	0.00164521614973115
152	0.0016577750516375
153	0.00167033395354384
154	0.00168289285545019
155	0.00169545175735653
156	0.00170801065926287
157	0.00172056956116922
158	0.00173312846307556
159	0.00174568736498191
160	0.00175824626688825
161	0.0017708051687946
162	0.00178336407070094
163	0.00179592297260729
164	0.00180848187451363
165	0.00182104077641998
166	0.00183359967832632
167	0.00184615858023267
168	0.00185871748213901
169	0.00187127638404536
170	0.0018838352859517
171	0.00189639418785804
172	0.00190895308976439
173	0.00192151199167073
174	0.00193407089357708
175	0.00194662979548342
176	0.00195918869738977
177	0.00197174759929611
178	0.00198430650120246
179	0.0019968654031088
180	0.00200942430501515
181	0.00202198320692149
182	0.00203454210882784
183	0.00204710101073418
184	0.00205965991264053
185	0.00207221881454687
186	0.00208477771645321
187	0.00209733661835956
188	0.0021098955202659
189	0.00212245442217225
190	0.00213501332407859
191	0.00214757222598494
192	0.00216013112789128
