  1.2922000e+004  1.3426000e+003 -3.4340000e+000  1.0000000e-003
  1.2942000e+004  1.3408000e+003 -3.4340000e+000  1.0000000e-003
  1.2962000e+004  1.3391000e+003 -3.4340000e+000  1.0000000e-003
  1.2982000e+004  1.3372000e+003 -3.4340000e+000  1.0000000e-003
  1.3002000e+004  1.3353000e+003 -3.4340000e+000  1.0000000e-003
  1.3022000e+004  1.3324000e+003 -3.4340000e+000  1.0000000e-003
  1.3042000e+004  1.3298000e+003 -3.4340000e+000  1.0000000e-003
  1.3062000e+004  1.3270000e+003 -3.4340000e+000  1.0000000e-003
  1.3082000e+004  1.3244000e+003 -3.4340000e+000  1.0000000e-003
  1.3102000e+004  1.3214000e+003 -3.4340000e+000  1.0000000e-003
  1.3122000e+004  1.3183000e+003 -3.4340000e+000  1.0000000e-003
  1.3142000e+004  1.3151000e+003 -3.4340000e+000  1.0000000e-003
  1.3162000e+004  1.3118000e+003 -3.4340000e+000  1.0000000e-003
  1.3182000e+004  1.3088000e+003 -3.4340000e+000  1.0000000e-003
  1.3202000e+004  1.3055000e+003 -3.4340000e+000  1.0000000e-003
  1.3222000e+004  1.3023000e+003 -3.4340000e+000  1.0000000e-003
  1.3242000e+004  1.2994000e+003 -3.4340000e+000  1.0000000e-003
  1.3262000e+004  1.2959000e+003 -3.4340000e+000  1.0000000e-003
  1.3282000e+004  1.2927000e+003 -3.4340000e+000  1.0000000e-003
  1.3302000e+004  1.2896000e+003 -3.4340000e+000  1.0000000e-003
  1.3322000e+004  1.2863000e+003 -3.4340000e+000  1.0000000e-003
  1.3343000e+004  1.2829000e+003 -3.4340000e+000  1.0000000e-003
  1.3363000e+004  1.2798000e+003 -3.4340000e+000  1.0000000e-003
  1.3383000e+004  1.2766000e+003 -3.4340000e+000  1.0000000e-003
  1.3403000e+004  1.2733000e+003 -3.4340000e+000  1.0000000e-003
  1.3423000e+004  1.2700000e+003 -3.4340000e+000  1.0000000e-003
  1.3443000e+004  1.2665000e+003 -3.4340000e+000  1.0000000e-003
  1.3463000e+004  1.2632000e+003 -3.4350000e+000  1.0000000e-003
  1.3483000e+004  1.2602000e+003 -3.4350000e+000  1.0000000e-003
  1.3503000e+004  1.2568000e+003 -3.4350000e+000  1.0000000e-003
  1.3523000e+004  1.2537000e+003 -3.4350000e+000  1.0000000e-003
  1.3543000e+004  1.2505000e+003 -3.4350000e+000  1.0000000e-003
  1.3563000e+004  1.2472000e+003 -3.4350000e+000  1.0000000e-003
  1.3583000e+004  1.2439000e+003 -3.4350000e+000  1.0000000e-003
  1.3603000e+004  1.2408000e+003 -3.4350000e+000  1.0000000e-003
  1.3623000e+004  1.2371000e+003 -3.4350000e+000  1.0000000e-003
  1.3643000e+004  1.2343000e+003 -3.4350000e+000  1.0000000e-003
  1.3663000e+004  1.2311000e+003 -3.4360000e+000  1.0000000e-003
  1.3683000e+004  1.2278000e+003 -3.4360000e+000  1.0000000e-003
  1.3703000e+004  1.2245000e+003 -3.4360000e+000  1.0000000e-003
  1.3723000e+004  1.2210000e+003 -3.4360000e+000  1.0000000e-003
  1.3743000e+004  1.2178000e+003 -3.4360000e+000  1.0000000e-003
  1.3763000e+004  1.2145000e+003 -3.4360000e+000  1.0000000e-003
  1.3783000e+004  1.2113000e+003 -3.4360000e+000  1.0000000e-003
  1.3803000e+004  1.2082000e+003 -3.4360000e+000  1.0000000e-003
  1.3823000e+004  1.2051000e+003 -3.4360000e+000  1.0000000e-003
  1.3843000e+004  1.2016000e+003 -3.4370000e+000  1.0000000e-003
  1.3863000e+004  1.1984000e+003 -3.4370000e+000  1.0000000e-003
  1.3883000e+004  1.1951000e+003 -3.4370000e+000  1.0000000e-003
  1.3903000e+004  1.1921000e+003 -3.4370000e+000  1.0000000e-003
  1.3923000e+004  1.1890000e+003 -3.4370000e+000  1.0000000e-003
  1.3943000e+004  1.1856000e+003 -3.4370000e+000  1.0000000e-003
  1.3963000e+004  1.1825000e+003 -3.4370000e+000  1.0000000e-003
  1.3983000e+004  1.1792000e+003 -3.4380000e+000  1.0000000e-003
  1.4003000e+004  1.1760000e+003 -3.4380000e+000  1.0000000e-003
  1.4023000e+004  1.1725000e+003 -3.4380000e+000  1.0000000e-003
  1.4043000e+004  1.1695000e+003 -3.4380000e+000  1.0000000e-003
  1.4063000e+004  1.1664000e+003 -3.4380000e+000  1.0000000e-003
  1.4083000e+004  1.1631000e+003 -3.4380000e+000  1.0000000e-003
  1.4104000e+004  1.1597000e+003 -3.4390000e+000  1.0000000e-003
  1.4129000e+004  1.1557000e+003 -3.4390000e+000  1.0000000e-003
  1.4149000e+004  1.1526000e+003 -3.4390000e+000  1.0000000e-003
  1.4169000e+004  1.1492000e+003 -3.4390000e+000  1.0000000e-003
  1.4189000e+004  1.1461000e+003 -3.4390000e+000  1.0000000e-003
  1.4209000e+004  1.1429000e+003 -3.4390000e+000  1.0000000e-003
  1.4229000e+004  1.1396000e+003 -3.4400000e+000  1.0000000e-003
  1.4249000e+004  1.1364000e+003 -3.4400000e+000  1.0000000e-003
  1.4269000e+004  1.1331000e+003 -3.4400000e+000  1.0000000e-003
  1.4289000e+004  1.1298000e+003 -3.4400000e+000  1.0000000e-003
  1.4309000e+004  1.1270000e+003 -3.4400000e+000  1.0000000e-003
  1.4329000e+004  1.1240000e+003 -3.4400000e+000  1.0000000e-003
  1.4349000e+004  1.1207000e+003 -3.4410000e+000  1.0000000e-003
  1.4369000e+004  1.1175000e+003 -3.4410000e+000  1.0000000e-003
  1.4389000e+004  1.1141000e+003 -3.4410000e+000  1.0000000e-003
  1.4409000e+004  1.1107000e+003 -3.4410000e+000  1.0000000e-003
  1.4429000e+004  1.1076000e+003 -3.4410000e+000  1.0000000e-003
  1.4449000e+004  1.1043000e+003 -3.4410000e+000  1.0000000e-003
  1.4469000e+004  1.1015000e+003 -3.4420000e+000  1.0000000e-003
  1.4489000e+004  1.0981000e+003 -3.4420000e+000  1.0000000e-003
  1.4509000e+004  1.0950000e+003 -3.4420000e+000  1.0000000e-003
  1.4529000e+004  1.0915000e+003 -3.4420000e+000  1.0000000e-003
  1.4549000e+004  1.0883000e+003 -3.4420000e+000  1.0000000e-003
  1.4569000e+004  1.0850000e+003 -3.4420000e+000  1.0000000e-003
  1.4589000e+004  1.0820000e+003 -3.4430000e+000  1.0000000e-003
  1.4609000e+004  1.0787000e+003 -3.4430000e+000  1.0000000e-003
  1.4629000e+004  1.0756000e+003 -3.4430000e+000  1.0000000e-003
  1.4649000e+004  1.0724000e+003 -3.4430000e+000  1.0000000e-003
  1.4669000e+004  1.0691000e+003 -3.4430000e+000  1.0000000e-003
  1.4689000e+004  1.0661000e+003 -3.4430000e+000  1.0000000e-003
  1.4709000e+004  1.0626000e+003 -3.4440000e+000  1.0000000e-003
  1.4729000e+004  1.0598000e+003 -3.4440000e+000  1.0000000e-003
  1.4749000e+004  1.0565000e+003 -3.4440000e+000  1.0000000e-003
  1.4769000e+004  1.0533000e+003 -3.4440000e+000  1.0000000e-003
  1.4789000e+004  1.0500000e+003 -3.4440000e+000  1.0000000e-003
  1.4809000e+004  1.0470000e+003 -3.4440000e+000  1.0000000e-003
  1.4829000e+004  1.0435000e+003 -3.4450000e+000  1.0000000e-003
  1.4849000e+004  1.0404000e+003 -3.4450000e+000  1.0000000e-003
  1.4869000e+004  1.0372000e+003 -3.4450000e+000  1.0000000e-003
  1.4889000e+004  1.0342000e+003 -3.4450000e+000  1.0000000e-003
  1.4909000e+004  1.0311000e+003 -3.4460000e+000  1.0000000e-003
  1.4930000e+004  1.0276000e+003 -3.4460000e+000  1.0000000e-003
  1.4954000e+004  1.0237000e+003 -3.4460000e+000  1.0000000e-003
  1.4974000e+004  1.0208000e+003 -3.4460000e+000  1.0000000e-003
  1.4994000e+004  1.0173000e+003 -3.4460000e+000  1.0000000e-003
  1.5014000e+004  1.0141000e+003 -3.4460000e+000  1.0000000e-003
  1.5035000e+004  1.0111000e+003 -3.4470000e+000  1.0000000e-003
  1.5055000e+004  1.0080000e+003 -3.4470000e+000  1.0000000e-003
  1.5075000e+004  1.0047000e+003 -3.4470000e+000  1.0000000e-003
  1.5095000e+004  1.0015000e+003 -3.4470000e+000  1.0000000e-003
  1.5115000e+004  9.9820000e+002 -3.4470000e+000  1.0000000e-003
  1.5135000e+004  9.9520000e+002 -3.4480000e+000  1.0000000e-003
  1.5155000e+004  9.9240000e+002 -3.4480000e+000  1.0000000e-003
  1.5175000e+004  9.8890000e+002 -3.4480000e+000  1.0000000e-003
  1.5195000e+004  9.8600000e+002 -3.4480000e+000  1.0000000e-003
  1.5215000e+004  9.8260000e+002 -3.4490000e+000  1.0000000e-003
  1.5235000e+004  9.7930000e+002 -3.4490000e+000  1.0000000e-003
  1.5255000e+004  9.7610000e+002 -3.4490000e+000  1.0000000e-003
  1.5275000e+004  9.7280000e+002 -3.4490000e+000  1.0000000e-003
  1.5295000e+004  9.6980000e+002 -3.4490000e+000  1.0000000e-003
  1.5315000e+004  9.6670000e+002 -3.4500000e+000  1.0000000e-003
  1.5335000e+004  9.6340000e+002 -3.4500000e+000  1.0000000e-003
  1.5355000e+004  9.6020000e+002 -3.4500000e+000  1.0000000e-003
  1.5375000e+004  9.5710000e+002 -3.4500000e+000  1.0000000e-003
  1.5395000e+004  9.5390000e+002 -3.4500000e+000  1.0000000e-003
  1.5415000e+004  9.5080000e+002 -3.4510000e+000  1.0000000e-003
  1.5435000e+004  9.4760000e+002 -3.4510000e+000  1.0000000e-003
  1.5455000e+004  9.4430000e+002 -3.4510000e+000  1.0000000e-003
  1.5475000e+004  9.4120000e+002 -3.4510000e+000  1.0000000e-003
  1.5495000e+004  9.3820000e+002 -3.4510000e+000  1.0000000e-003
  1.5515000e+004  9.3500000e+002 -3.4510000e+000  1.0000000e-003
  1.5535000e+004  9.3190000e+002 -3.4520000e+000  1.0000000e-003
  1.5555000e+004  9.2840000e+002 -3.4520000e+000  1.0000000e-003
  1.5575000e+004  9.2520000e+002 -3.4520000e+000  1.0000000e-003
  1.5595000e+004  9.2240000e+002 -3.4520000e+000  1.0000000e-003
  1.5615000e+004  9.1910000e+002 -3.4520000e+000  1.0000000e-003
  1.5635000e+004  9.1600000e+002 -3.4520000e+000  1.0000000e-003
  1.5655000e+004  9.1260000e+002 -3.4520000e+000  1.0000000e-003
  1.5675000e+004  9.0970000e+002 -3.4530000e+000  1.0000000e-003
  1.5695000e+004  9.0610000e+002 -3.4530000e+000  1.0000000e-003
  1.5715000e+004  9.0340000e+002 -3.4530000e+000  1.0000000e-003
  1.5735000e+004  9.0020000e+002 -3.4530000e+000  1.0000000e-003
  1.5755000e+004  8.9720000e+002 -3.4530000e+000  1.0000000e-003
  1.5775000e+004  8.9410000e+002 -3.4530000e+000  1.0000000e-003
  1.5796000e+004  8.9090000e+002 -3.4530000e+000  1.0000000e-003
  1.5816000e+004  8.8760000e+002 -3.4540000e+000  1.0000000e-003
  1.5836000e+004  8.8450000e+002 -3.4540000e+000  1.0000000e-003
  1.5856000e+004  8.8170000e+002 -3.4540000e+000  1.0000000e-003
  1.5876000e+004  8.7870000e+002 -3.4540000e+000  1.0000000e-003
  1.5896000e+004  8.7540000e+002 -3.4540000e+000  1.0000000e-003
  1.5916000e+004  8.7240000e+002 -3.4540000e+000  1.0000000e-003
  1.5936000e+004  8.6900000e+002 -3.4550000e+000  1.0000000e-003
  1.5956000e+004  8.6570000e+002 -3.4550000e+000  1.0000000e-003
  1.5976000e+004  8.6260000e+002 -3.4550000e+000  1.0000000e-003
  1.5996000e+004  8.5960000e+002 -3.4550000e+000  1.0000000e-003
  1.6016000e+004  8.5650000e+002 -3.4550000e+000  1.0000000e-003
  1.6036000e+004  8.5350000e+002 -3.4550000e+000  1.0000000e-003
  1.6056000e+004  8.5030000e+002 -3.4550000e+000  1.0000000e-003
  1.6076000e+004  8.4670000e+002 -3.4560000e+000  1.0000000e-003
  1.6096000e+004  8.4350000e+002 -3.4560000e+000  1.0000000e-003
  1.6116000e+004  8.4070000e+002 -3.4560000e+000  1.0000000e-003
  1.6136000e+004  8.3740000e+002 -3.4560000e+000  1.0000000e-003
  1.6156000e+004  8.3420000e+002 -3.4560000e+000  1.0000000e-003
  1.6176000e+004  8.3140000e+002 -3.4570000e+000  1.0000000e-003
  1.6196000e+004  8.2810000e+002 -3.4570000e+000  1.0000000e-003
  1.6216000e+004  8.2500000e+002 -3.4570000e+000  1.0000000e-003
  1.6236000e+004  8.2160000e+002 -3.4570000e+000  1.0000000e-003
  1.6256000e+004  8.1860000e+002 -3.4570000e+000  1.0000000e-003
  1.6276000e+004  8.1550000e+002 -3.4580000e+000  1.0000000e-003
  1.6296000e+004  8.1230000e+002 -3.4580000e+000  1.0000000e-003
  1.6316000e+004  8.0940000e+002 -3.4580000e+000  1.0000000e-003
  1.6336000e+004  8.0620000e+002 -3.4580000e+000  1.0000000e-003
  1.6356000e+004  8.0330000e+002 -3.4580000e+000  1.0000000e-003
  1.6376000e+004  7.9990000e+002 -3.4590000e+000  1.0000000e-003
  1.6396000e+004  7.9680000e+002 -3.4590000e+000  1.0000000e-003
  1.6416000e+004  7.9380000e+002 -3.4590000e+000  1.0000000e-003
  1.6436000e+004  7.9060000e+002 -3.4590000e+000  1.0000000e-003
  1.6456000e+004  7.8730000e+002 -3.4590000e+000  1.0000000e-003
  1.6476000e+004  7.8450000e+002 -3.4590000e+000  1.0000000e-003
  1.6496000e+004  7.8140000e+002 -3.4600000e+000  1.0000000e-003
  1.6517000e+004  7.7840000e+002 -3.4600000e+000  1.0000000e-003
  1.6537000e+004  7.7530000e+002 -3.4600000e+000  1.0000000e-003
  1.6557000e+004  7.7230000e+002 -3.4600000e+000  1.0000000e-003
  1.6577000e+004  7.6910000e+002 -3.4600000e+000  1.0000000e-003
  1.6597000e+004  7.6600000e+002 -3.4610000e+000  1.0000000e-003
  1.6617000e+004  7.6300000e+002 -3.4610000e+000  1.0000000e-003
  1.6637000e+004  7.6000000e+002 -3.4610000e+000  1.0000000e-003
  1.6657000e+004  7.5690000e+002 -3.4610000e+000  1.0000000e-003
  1.6677000e+004  7.5370000e+002 -3.4610000e+000  1.0000000e-003
  1.6697000e+004  7.5060000e+002 -3.4620000e+000  1.0000000e-003
  1.6717000e+004  7.4740000e+002 -3.4620000e+000  1.0000000e-003
  1.6737000e+004  7.4430000e+002 -3.4620000e+000  1.0000000e-003
  1.6757000e+004  7.4130000e+002 -3.4620000e+000  1.0000000e-003
  1.6777000e+004  7.3830000e+002 -3.4620000e+000  1.0000000e-003
  1.6797000e+004  7.3520000e+002 -3.4620000e+000  1.0000000e-003
  1.6817000e+004  7.3200000e+002 -3.4620000e+000  1.0000000e-003
  1.6837000e+004  7.2870000e+002 -3.4630000e+000  1.0000000e-003
  1.6857000e+004  7.2570000e+002 -3.4630000e+000  1.0000000e-003
  1.6877000e+004  7.2260000e+002 -3.4630000e+000  1.0000000e-003
  1.6897000e+004  7.1960000e+002 -3.4630000e+000  1.0000000e-003
