0	13.6	0	1E-3
20	13.6	0	1E-3
40	13.3	0	1E-3
60	13.6	0	1E-3
80	13.6	0	1E-3
100	13.8	0	1E-3
120	13.6	0	1E-3
140	13.6	0	1E-3
160	13.6	0	1E-3
180	13.6	0	1E-3
200	13.6	0	1E-3
220	13.5	0	1E-3
240	13.3	0	1E-3
260	13.3	0	1E-3
280	13.8	0	1E-3
300	13.6	0	1E-3
320	13.3	-1E-3	1E-3
341	13.5	-1E-3	1E-3
365	13.3	-1E-3	1E-3
385	13.3	-1E-3	1E-3
405	13.6	-1E-3	1E-3
425	13.6	-1E-3	1E-3
445	13.6	-1E-3	1E-3
465	13.6	-1E-3	1E-3
485	14.4	-1E-3	1E-3
505	13.6	-1E-3	1E-3
525	14.2	-1E-3	1E-3
546	14.4	-1E-3	1E-3
570	14.4	-1E-3	1E-3
590	15.1	-1E-3	1E-3
610	15.1	-1E-3	1E-3
631	15.2	-1E-3	1E-3
651	15.4	-1E-3	1E-3
671	15.2	-0.002	1E-3
691	16.3	-0.002	1E-3
712	16.4	-0.002	1E-3
732	16.4	-0.002	1E-3
753	16.8	-0.002	1E-3
773	16.8	-0.002	1E-3
793	17.3	-0.002	1E-3
813	17.3	-0.002	1E-3
833	17.5	-0.002	1E-3
853	18.2	-0.002	1E-3
873	18.5	-0.002	1E-3
893	18.9	-0.002	1E-3
913	18.9	-0.002	1E-3
934	19.6	-0.002	1E-3
958	20.1	-0.002	1E-3
978	20.3	-0.002	1E-3
998	20.8	-0.002	1E-3
1018	21.4	-0.002	1E-3
1038	21.7	-0.003	1E-3
1058	22	-0.003	1E-3
1078	22.4	-0.003	1E-3
1098	22.9	-0.003	1E-3
1118	23.6	-0.003	1E-3
1138	23.8	-0.003	1E-3
1158	24.5	-0.003	1E-3
1178	24.7	-0.003	1E-3
1200	25.2	-0.003	1E-3
1223	25.9	-0.003	1E-3
1243	26.4	-0.003	1E-3
1263	27.1	-0.003	1E-3
1284	27.3	-0.003	1E-3
1304	27.8	-0.003	1E-3
1325	28.5	-0.003	1E-3
1345	28.9	-0.003	1E-3
1365	29	-0.003	1E-3
1385	29.8	-0.004	1E-3
1405	30.3	-0.004	1E-3
1425	30.5	-0.004	1E-3
1445	31.3	-0.004	1E-3
1465	31.7	-0.004	1E-3
1485	32.2	-0.004	1E-3
1505	32.7	-0.004	1E-3
1525	33.3	-0.004	1E-3
1545	34	-0.004	1E-3
1565	34.3	-0.004	1E-3
1585	35	-0.004	1E-3
1605	35.9	-0.004	1E-3
1625	36.2	-0.004	1E-3
1645	36.6	-0.004	1E-3
1665	37.5	-0.004	1E-3
1686	38	-0.004	1E-3
1706	38.3	-0.005	1E-3
1726	39.2	-0.005	1E-3
1746	39.9	-0.005	1E-3
1766	40.6	-0.005	1E-3
1786	41.1	-0.005	1E-3
1806	41.8	-0.005	1E-3
1826	42.5	-0.005	1E-3
1846	43.1	-0.005	1E-3
1866	43.9	-0.005	1E-3
1886	44.5	-0.005	1E-3
1906	45.1	-0.005	1E-3
1926	45.7	-0.005	1E-3
1946	46.4	-0.005	1E-3
1966	47.3	-0.005	1E-3
1986	47.8	-0.005	1E-3
2006	48.6	-0.005	1E-3
2026	49.5	-0.005	1E-3
2046	50.2	-0.005	1E-3
2066	51.1	-0.006	1E-3
2086	51.6	-0.006	1E-3
2106	52.5	-0.006	1E-3
2126	52.8	-0.006	1E-3
2146	53.9	-0.006	1E-3
2166	54.6	-0.006	1E-3
2186	55.3	-0.006	1E-3
2206	56.2	-0.006	1E-3
2226	57	-0.006	1E-3
2246	57.8	-0.007	1E-3
2266	58.6	-0.007	1E-3
2286	59.7	-0.007	1E-3
2306	60.4	-0.007	1E-3
2326	61.1	-0.007	1E-3
2346	61.8	-0.007	1E-3
2366	62.6	-0.008	1E-3
2386	63.3	-0.008	1E-3
2406	63.9	-0.008	1E-3
2426	64.6	-0.008	1E-3
2446	65.4	-0.009	1E-3
2466	66.2	-0.009	1E-3
2486	66.8	-0.009	1E-3
2506	67.5	-0.01	1E-3
2526	68.4	-0.01	1E-3
2546	69.3	-0.01	1E-3
2566	70.2	-0.011	1E-3
2586	70.9	-0.011	1E-3
2606	71.9	-0.011	1E-3
2626	72.6	-0.012	1E-3
2646	73.3	-0.012	1E-3
2666	74	-0.013	1E-3
2686	74.9	-0.013	1E-3
2706	76	-0.013	1E-3
2726	76.8	-0.014	1E-3
2746	77.5	-0.014	1E-3
2766	78.4	-0.015	1E-3
2786	79.5	-0.015	1E-3
2806	80.3	-0.016	1E-3
2826	81.2	-0.016	1E-3
2846	82.1	-0.017	1E-3
2866	82.9	-0.018	1E-3
2886	84	-0.018	1E-3
2906	84.9	-0.019	1E-3
2926	85.8	-0.02	1E-3
2946	86.6	-0.021	1E-3
2966	87.3	-0.021	1E-3
2986	88.6	-0.022	1E-3
3006	89.3	-0.023	1E-3
3026	90.3	-0.024	1E-3
3046	91.5	-0.025	1E-3
3066	92.2	-0.026	1E-3
3086	93.1	-0.027	1E-3
3106	94.2	-0.028	1E-3
3126	95	-0.03	1E-3
3146	95.9	-0.031	1E-3
3166	96.9	-0.032	1E-3
3186	97.8	-0.034	1E-3
3206	98.9	-0.035	1E-3
3226	99.7	-0.036	1E-3
3246	100.8	-0.038	1E-3
3266	102	-0.04	1E-3
3286	103.1	-0.042	1E-3
3306	103.9	-0.044	1E-3
3326	104.8	-0.045	1E-3
3346	105.9	-0.046	1E-3
3366	106.9	-0.048	1E-3
3386	107.8	-0.05	1E-3
3406	108.8	-0.052	1E-3
3426	110.1	-0.053	1E-3
3446	110.9	-0.055	1E-3
3466	112	-0.056	1E-3
3486	112.9	-0.058	1E-3
3506	113.9	-0.059	1E-3
3526	115.1	-0.061	1E-3
3546	115.8	-0.062	1E-3
3566	117.1	-0.064	1E-3
3586	118.1	-0.066	1E-3
3606	119.2	-0.068	1E-3
3626	120.2	-0.07	1E-3
3646	121.1	-0.072	1E-3
3666	122.5	-0.074	1E-3
3686	123.4	-0.076	1E-3
3706	124.6	-0.078	1E-3
3726	125.8	-0.081	1E-3
3746	126.3	-0.083	1E-3
3766	127.6	-0.085	1E-3
3786	128.8	-0.087	1E-3
3806	129.5	-0.089	1E-3
3826	130.7	-0.091	1E-3
3846	131.8	-0.094	1E-3
3866	132.7	-0.095	1E-3
3886	134.1	-0.097	1E-3
3906	135.1	-0.099	1E-3
3926	136.3	-0.101	1E-3
3946	137.7	-0.103	1E-3
3966	138.8	-0.105	1E-3
3986	139.7	-0.107	1E-3
4006	141.2	-0.11	1E-3
4026	142.1	-0.113	1E-3
4046	143.5	-0.116	1E-3
4066	144.7	-0.119	1E-3
