0	17.8	-1E-3	1E-3
20	17.8	-1E-3	1E-3
40	17.8	-1E-3	1E-3
60	18.2	-1E-3	1E-3
80	17.8	-1E-3	1E-3
100	17.8	-1E-3	1E-3
120	18	-1E-3	1E-3
140	18.2	-1E-3	1E-3
160	18.2	-1E-3	1E-3
180	18	-1E-3	1E-3
200	18	-1E-3	1E-3
220	18.4	-1E-3	1E-3
240	18.4	-1E-3	1E-3
260	18.4	-1E-3	1E-3
280	18.7	-1E-3	1E-3
301	18.5	-1E-3	1E-3
325	19.4	-1E-3	1E-3
345	20	-0.002	1E-3
365	20.3	-0.002	1E-3
385	20.6	-0.002	1E-3
405	21.4	-0.002	1E-3
425	21.5	-0.002	1E-3
445	22	-0.002	1E-3
465	22.9	-0.003	1E-3
485	23.6	-0.003	1E-3
505	24.1	-0.003	1E-3
525	25.4	-0.003	1E-3
545	25.9	-0.003	1E-3
565	27.3	-0.003	1E-3
585	27.8	-0.003	1E-3
605	29.2	-0.004	1E-3
625	30.1	-0.004	1E-3
645	30.8	-0.004	1E-3
665	32.2	-0.004	1E-3
685	33.1	-0.004	1E-3
705	34.1	-0.004	1E-3
725	35.3	-0.004	1E-3
745	36.4	-0.005	1E-3
765	37.8	-0.005	1E-3
785	39.2	-0.005	1E-3
805	40.8	-0.005	1E-3
825	42.2	-0.005	1E-3
846	43.9	-0.005	1E-3
866	45.3	-0.006	1E-3
886	47.1	-0.006	1E-3
906	49	-0.006	1E-3
926	50.8	-0.006	1E-3
946	52.5	-0.006	1E-3
966	54.6	-0.006	1E-3
986	56.4	-0.006	1E-3
1006	58.6	-0.007	1E-3
1026	60.7	-0.007	1E-3
1046	62.6	-0.007	1E-3
1066	64.8	-0.007	1E-3
1086	66.7	-0.007	1E-3
1106	68.6	-0.008	1E-3
1126	70.7	-0.008	1E-3
1146	73	-0.008	1E-3
1166	75.4	-0.008	1E-3
1186	77.7	-0.009	1E-3
1206	80.5	-0.009	1E-3
1226	82.9	-0.009	1E-3
1246	85.6	-0.009	1E-3
1266	88	-0.009	1E-3
1286	90.8	-0.009	1E-3
1306	93.8	-0.009	1E-3
1326	96.4	-0.009	1E-3
1346	99.6	-0.009	1E-3
1366	102	-0.009	1E-3
1386	104.8	-0.009	1E-3
1406	107.6	-0.009	1E-3
1426	110.6	-0.009	1E-3
1446	113.6	-0.009	1E-3
1466	116.5	-0.008	1E-3
1486	119.9	-0.008	1E-3
1506	122.8	-0.008	1E-3
1526	125.8	-0.008	1E-3
1546	129.5	-0.008	1E-3
1566	132.5	-0.008	1E-3
1586	135.8	-0.008	1E-3
1606	139.1	-0.008	1E-3
1626	142.6	-0.008	1E-3
1646	146.3	-0.008	1E-3
1666	149.6	-0.008	1E-3
1686	153.3	-0.008	1E-3
1706	156.8	-0.009	1E-3
1726	160	-0.009	1E-3
1746	163.4	-0.009	1E-3
1766	166.9	-0.009	1E-3
1786	170.4	-0.009	1E-3
1806	174.3	-0.009	1E-3
1826	178	-0.009	1E-3
1846	181.6	-0.009	1E-3
1866	185.5	-0.009	1E-3
1886	189.2	-0.009	1E-3
1906	192.9	-0.009	1E-3
1926	196.7	-0.009	1E-3
1946	200.9	-0.01	1E-3
1966	204.8	-0.01	1E-3
1986	208.6	-0.009	1E-3
2006	212.5	-0.009	1E-3
2026	216.3	-0.009	1E-3
2046	220	-0.009	1E-3
2066	224	-0.009	1E-3
2086	228	-0.009	1E-3
2106	232.1	-0.009	1E-3
2126	236.1	-0.009	1E-3
2146	240.1	-0.009	1E-3
2166	244.1	-0.009	1E-3
2186	248	-0.009	1E-3
2206	252.3	-0.009	1E-3
2226	256.7	-0.008	1E-3
2246	260.9	-0.008	1E-3
2266	265.3	-0.008	1E-3
2286	269.1	-0.008	1E-3
2306	273.3	-0.008	1E-3
2326	277.6	-0.008	1E-3
2346	281.9	-0.008	1E-3
2366	286.1	-0.008	1E-3
2386	290.1	-0.007	1E-3
2406	294.4	-0.007	1E-3
2426	298.4	-0.007	1E-3
2446	302.8	-0.007	1E-3
2466	307.1	-0.007	1E-3
2486	311.7	-0.007	1E-3
2506	315.7	-0.007	1E-3
2526	319.7	-0.007	1E-3
2546	324.1	-0.006	1E-3
2566	328.8	-0.006	1E-3
2586	332.9	-0.006	1E-3
2606	337.4	-0.006	1E-3
2626	341.8	-0.006	1E-3
2646	346.2	-0.006	1E-3
2666	350.4	-0.005	1E-3
2686	354.9	-0.005	1E-3
2706	359.3	-0.005	1E-3
2726	363.5	-0.005	1E-3
2746	368	-0.005	1E-3
2766	371.9	-0.005	1E-3
2786	376.4	-0.004	1E-3
2806	380.6	-0.004	1E-3
2826	385	-0.004	1E-3
2846	389.5	-0.004	1E-3
2866	393.6	-0.004	1E-3
2886	398.1	-0.004	1E-3
2906	402.5	-0.003	1E-3
2926	407.1	-0.003	1E-3
2946	411.4	-0.003	1E-3
2966	416	-0.003	1E-3
2986	419.8	-0.002	1E-3
3006	424.2	-0.002	1E-3
3026	428.8	-0.002	1E-3
3046	433.3	-0.002	1E-3
3066	437.5	-0.002	1E-3
3086	442.1	-1E-3	1E-3
3106	446.3	-1E-3	1E-3
3126	450.3	-1E-3	1E-3
3146	454.6	-1E-3	1E-3
3166	459.2	0	1E-3
3186	463.4	0	1E-3
3206	467.8	0	1E-3
3226	471.8	0	1E-3
3246	475.8	0	1E-3
3266	480.2	1E-3	1E-3
3286	484.8	1E-3	1E-3
3306	488.8	1E-3	1E-3
3326	493.1	1E-3	1E-3
3346	497.2	1E-3	1E-3
3366	501.5	0.002	1E-3
3386	505.9	0.002	1E-3
3406	509.8	0.002	1E-3
3426	514.5	0.002	1E-3
3446	518.2	0.002	1E-3
3466	522.6	0.003	1E-3
3486	526.9	0.003	1E-3
3506	530.8	0.003	1E-3
3526	535.3	0.003	1E-3
3546	539.2	0.003	1E-3
3567	543.5	0.003	1E-3
3587	547.4	0.004	1E-3
3607	551.6	0.004	1E-3
3627	556	0.004	1E-3
3647	559.8	0.004	1E-3
3667	564	0.004	1E-3
3687	567.9	0.004	1E-3
3707	571.7	0.005	1E-3
3727	576.1	0.005	1E-3
3747	580.1	0.005	1E-3
3767	584.2	0.005	1E-3
3788	588	0.005	1E-3
3812	593.1	0.006	1E-3
3832	596.8	0.006	1E-3
3852	601	0.006	1E-3
3872	605	0.006	1E-3
3892	608.6	0.006	1E-3
3912	612.3	0.006	1E-3
3932	616.5	0.007	1E-3
3952	620.5	0.007	1E-3
3973	624.6	0.007	1E-3
3997	629.8	0.007	1E-3
4017	633.7	0.007	1E-3
4038	637.3	0.007	1E-3
4058	641.4	0.008	1E-3
4078	645.2	0.008	1E-3
4098	649.1	0.008	1E-3
4118	653.6	0.008	1E-3
4138	657.3	0.008	1E-3
4158	661	0.008	1E-3
4178	664.5	0.008	1E-3
4198	668.1	0.009	1E-3
4218	672.5	0.009	1E-3
4238	676	0.009	1E-3
4258	679.9	0.009	1E-3
4278	683.4	0.009	1E-3
4298	687	0.009	1E-3
4318	691.1	0.009	1E-3
4338	694.8	0.009	1E-3
4359	698.8	0.01	1E-3
4379	702.3	0.01	1E-3
4399	706	0.01	1E-3
4419	709.6	0.01	1E-3
4439	713.1	0.01	1E-3
4459	716.8	0.01	1E-3
4479	720.7	0.01	1E-3
4499	724.5	0.01	1E-3
4519	728.3	0.01	1E-3
4539	731.7	0.01	1E-3
4559	735.7	0.01	1E-3
4579	739.4	0.01	1E-3
4600	743.4	0.01	1E-3
4620	747.1	0.011	1E-3
4640	750.4	0.011	1E-3
4660	753.7	0.01	1E-3
4680	757.8	0.011	1E-3
4701	761.6	0.011	1E-3
4721	765.3	0.011	1E-3
4741	768.9	0.011	1E-3
4761	772.6	0.011	1E-3
4781	776.1	0.01	1E-3
4802	779.5	0.01	1E-3
4827	784	0.01	1E-3
4847	787.8	0.01	1E-3
4867	791.4	0.01	1E-3
4887	795	0.01	1E-3
4907	798.7	0.01	1E-3
4927	802	0.01	1E-3
4947	805.5	0.01	1E-3
4967	809	0.01	1E-3
4987	812.7	0.01	1E-3
5008	816.5	0.01	1E-3
5028	820.4	0.01	1E-3
5049	823.5	0.009	1E-3
5073	828.1	0.009	1E-3
5093	831.8	0.009	1E-3
5113	835.3	0.009	1E-3
5134	838.9	0.008	1E-3
5154	842.8	0.008	1E-3
5174	845.9	0.008	1E-3
5194	849.5	0.008	1E-3
5214	853.3	0.008	1E-3
5234	856.6	0.007	1E-3
5254	860.3	0.007	1E-3
5274	864	0.006	1E-3
5294	867.3	0.006	1E-3
5314	871	0.006	1E-3
5334	874.5	0.005	1E-3
5354	878	0.005	1E-3
5375	882	0.004	1E-3
5395	885.3	0.004	1E-3
5415	888.8	0.003	1E-3
5435	892.2	0.003	1E-3
5455	895.6	0.002	1E-3
5475	899	0.002	1E-3
5495	902.1	1E-3	1E-3
5515	905.8	0	1E-3
5535	909.3	-1E-3	1E-3
5555	912.6	-0.002	1E-3
5575	916	-0.003	1E-3
5595	919.6	-0.004	1E-3
5615	923	-0.005	1E-3
5635	926.8	-0.006	1E-3
