0	23.3	1E-3	1E-3
20	23.1	1E-3	1E-3
40	23.1	1E-3	1E-3
60	23.5	0.002	1E-3
80	22.7	0.002	1E-3
100	23.5	0.002	1E-3
120	22.9	0.002	1E-3
140	22.7	0.002	1E-3
160	23.1	0.002	1E-3
180	22.7	0.002	1E-3
200	23.1	0.002	1E-3
220	23.1	0.002	1E-3
240	23.3	0.002	1E-3
260	23.6	0.002	1E-3
280	23.8	1E-3	1E-3
300	23.8	1E-3	1E-3
320	24	1E-3	1E-3
340	24	0	1E-3
360	24.7	0	1E-3
381	25.4	0	1E-3
401	25.7	0	1E-3
421	26.4	0	1E-3
441	26.8	0	1E-3
461	27.7	-1E-3	1E-3
481	27.8	-1E-3	1E-3
501	28.7	-1E-3	1E-3
521	29.4	-1E-3	1E-3
541	29.9	-1E-3	1E-3
561	31.1	-0.002	1E-3
581	32	-0.002	1E-3
601	32.9	-0.002	1E-3
621	34	-0.002	1E-3
641	34.8	-0.003	1E-3
661	36.2	-0.003	1E-3
681	37.1	-0.003	1E-3
701	38.3	-0.003	1E-3
721	39.7	-0.004	1E-3
741	41	-0.004	1E-3
761	42.7	-0.004	1E-3
781	43.9	-0.004	1E-3
801	45.5	-0.004	1E-3
821	47.1	-0.005	1E-3
841	48.8	-0.005	1E-3
861	50.2	-0.005	1E-3
881	52	-0.005	1E-3
901	53.7	-0.006	1E-3
921	55.7	-0.006	1E-3
941	57.8	-0.006	1E-3
961	59.9	-0.007	1E-3
981	61.4	-0.007	1E-3
1001	63.7	-0.007	1E-3
1021	65.4	-0.008	1E-3
1041	67.2	-0.008	1E-3
1061	69.5	-0.009	1E-3
1081	71.2	-0.009	1E-3
1101	73.8	-0.009	1E-3
1121	76	-0.01	1E-3
1141	78.2	-0.011	1E-3
1161	80.5	-0.011	1E-3
1181	83.1	-0.012	1E-3
1201	85.6	-0.012	1E-3
1221	88	-0.013	1E-3
1241	90.8	-0.014	1E-3
1261	93.5	-0.015	1E-3
1281	96.3	-0.015	1E-3
1301	99	-0.016	1E-3
1321	101.9	-0.017	1E-3
1342	104.3	-0.017	1E-3
1362	107.1	-0.018	1E-3
1382	110.1	-0.018	1E-3
1402	112.9	-0.019	1E-3
1422	115.7	-0.02	1E-3
1442	118.8	-0.02	1E-3
1462	122	-0.02	1E-3
1482	125	-0.021	1E-3
1502	128.3	-0.022	1E-3
1522	131.3	-0.022	1E-3
1542	134.4	-0.022	1E-3
1562	137.6	-0.023	1E-3
1582	141.2	-0.024	1E-3
1602	144.7	-0.024	1E-3
1622	148.1	-0.025	1E-3
1642	151.6	-0.025	1E-3
1662	154.9	-0.025	1E-3
1682	158.2	-0.026	1E-3
1702	161.2	-0.026	1E-3
1722	164.7	-0.027	1E-3
1742	168.2	-0.027	1E-3
1762	171.7	-0.027	1E-3
1782	175.9	-0.028	1E-3
1802	179.2	-0.028	1E-3
1822	182.9	-0.029	1E-3
1842	186.6	-0.029	1E-3
1862	190.2	-0.029	1E-3
1882	194.1	-0.029	1E-3
1902	197.8	-0.03	1E-3
1922	201.9	-0.03	1E-3
1942	205.6	-0.03	1E-3
1962	209.1	-0.031	1E-3
1982	213.5	-0.031	1E-3
2002	216.7	-0.031	1E-3
2022	220.5	-0.031	1E-3
2042	224.5	-0.032	1E-3
2062	228.4	-0.032	1E-3
2082	232.4	-0.032	1E-3
2102	236.3	-0.033	1E-3
2122	240.4	-0.033	1E-3
2142	244.1	-0.033	1E-3
2162	248.5	-0.033	1E-3
2182	252.3	-0.034	1E-3
2202	256.7	-0.034	1E-3
2222	261.1	-0.034	1E-3
2242	265.1	-0.035	1E-3
2262	269.3	-0.035	1E-3
2282	273.2	-0.035	1E-3
2302	277.6	-0.036	1E-3
2322	281.6	-0.036	1E-3
2342	285.6	-0.036	1E-3
2362	290	-0.037	1E-3
2382	294.2	-0.037	1E-3
2402	298.4	-0.037	1E-3
2422	302.4	-0.038	1E-3
2443	306.6	-0.038	1E-3
2463	310.8	-0.038	1E-3
2483	315.2	-0.039	1E-3
2503	319.2	-0.039	1E-3
2523	323.4	-0.039	1E-3
2543	327.6	-0.039	1E-3
2563	332.1	-0.039	1E-3
2583	336.5	-0.04	1E-3
2603	340.7	-0.04	1E-3
2623	345.3	-0.04	1E-3
2643	349.8	-0.04	1E-3
2663	354	-0.04	1E-3
2683	358.2	-0.041	1E-3
2703	362.4	-0.041	1E-3
2723	366.8	-0.041	1E-3
2743	371	-0.041	1E-3
2763	375.2	-0.041	1E-3
2783	379.6	-0.041	1E-3
2803	384	-0.042	1E-3
2823	388.1	-0.042	1E-3
2843	392.5	-0.042	1E-3
2863	396.7	-0.042	1E-3
2883	400.9	-0.042	1E-3
2903	405.5	-0.043	1E-3
2923	409.9	-0.043	1E-3
2943	414.4	-0.043	1E-3
2963	418.6	-0.043	1E-3
2983	422.6	-0.043	1E-3
3003	426.8	-0.043	1E-3
3023	431.2	-0.044	1E-3
3044	435.6	-0.044	1E-3
3064	440.1	-0.044	1E-3
3084	444.5	-0.044	1E-3
3104	448.4	-0.044	1E-3
3124	452.7	-0.044	1E-3
3144	456.9	-0.045	1E-3
3164	461.1	-0.045	1E-3
3184	465.5	-0.045	1E-3
3204	469.7	-0.045	1E-3
3224	473.7	-0.045	1E-3
3244	478.1	-0.046	1E-3
3264	482.1	-0.046	1E-3
3284	486.5	-0.046	1E-3
3304	490.7	-0.046	1E-3
3324	494.7	-0.047	1E-3
3344	498.9	-0.047	1E-3
3364	503	-0.047	1E-3
3384	507.3	-0.048	1E-3
3404	511.4	-0.048	1E-3
3424	515.9	-0.048	1E-3
3444	519.8	-0.049	1E-3
3464	523.8	-0.049	1E-3
3484	528	-0.05	1E-3
3504	532.3	-0.05	1E-3
3524	536.4	-0.05	1E-3
3544	540.4	-0.051	1E-3
3564	544.4	-0.051	1E-3
3584	548.6	-0.052	1E-3
3604	552.8	-0.052	1E-3
3624	556.8	-0.053	1E-3
3644	560.9	-0.054	1E-3
3664	565.1	-0.054	1E-3
3684	568.8	-0.055	1E-3
3704	572.8	-0.056	1E-3
3724	576.4	-0.056	1E-3
3744	580.7	-0.057	1E-3
3764	584.5	-0.057	1E-3
3784	588.7	-0.058	1E-3
3804	592.7	-0.059	1E-3
3824	596.6	-0.059	1E-3
3844	600.4	-0.06	1E-3
3864	604.6	-0.061	1E-3
3885	608.5	-0.061	1E-3
3905	612.3	-0.062	1E-3
3925	616.2	-0.063	1E-3
3945	620	-0.064	1E-3
3965	624	-0.065	1E-3
3985	627.9	-0.067	1E-3
4005	631.9	-0.067	1E-3
4025	635.8	-0.068	1E-3
4045	639.6	-0.069	1E-3
4065	643.3	-0.07	1E-3
4085	647.5	-0.071	1E-3
4105	651.4	-0.072	1E-3
4125	655.4	-0.074	1E-3
4145	658.7	-0.075	1E-3
4165	661.5	-0.076	1E-3
4185	664.1	-0.078	1E-3
4210	667.1	-0.079	1E-3
4230	669.9	-0.08	1E-3
4250	672.3	-0.081	1E-3
4270	674.6	-0.082	1E-3
4290	677.1	-0.084	1E-3
4330	681.1	-0.086	1E-3
4350	683.2	-0.087	1E-3
4370	684.9	-0.088	1E-3
4390	686.4	-0.089	1E-3
4410	688.1	-0.089	1E-3
4430	689.7	-0.09	1E-3
4450	691.1	-0.091	1E-3
4470	692.5	-0.092	1E-3
4490	693.9	-0.094	1E-3
4510	694.8	-0.095	1E-3
4530	696.5	-0.096	1E-3
4550	697.2	-0.097	1E-3
4570	698.6	-0.097	1E-3
4590	699.5	-0.098	1E-3
4610	700.2	-0.099	1E-3
4630	701.1	-0.1	1E-3
4650	701.9	-0.101	1E-3
4670	702.8	-0.101	1E-3
4690	703.7	-0.102	1E-3
4710	704.2	-0.103	1E-3
4730	704.9	-0.104	1E-3
4751	705.6	-0.105	1E-3
4771	706.1	-0.106	1E-3
4791	706.7	-0.107	1E-3
4811	707	-0.108	1E-3
